district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030001042018,209200001782018,178,2018,178,2018,PRC Case,NA,2018-07-02,2018-07-02,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008372018,206900000692018,69,2018,69,2018,Sessions ( Spl.),2019-02-06,2018-10-09,2018-10-09,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000802018,206900000102018,10,2018,10,2018,Sessions ( Spl.),NA,2018-07-18,2018-07-18,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003392017,206900000102017,10,2017,10,2017,Sessions ( Spl.),2018-09-28,2017-06-15,2017-06-15,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000172020,206900000022020,2,2020,2,2020,Sessions ( Spl.),NA,2020-01-10,2020-01-10,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001662018,206900000182018,18,2018,18,2018,Sessions ( Spl.),2020-02-27,2018-05-09,2018-05-09,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000092016,206900000082016,8,2016,8,2016,Sessions ( Spl.),NA,2016-05-12,2016-05-12,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030005552019,209200001212019,553,2019,121,2019,PRC Case,NA,2019-05-20,2019-05-21,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001742018,206900000212018,21,2018,21,2018,Sessions ( Spl.),NA,2018-11-09,2018-11-09,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000172015,206900000122015,12,2015,12,2015,Sessions ( Spl.),2016-09-29,2015-04-20,2015-04-20,TRANSFER,1
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001462018,206900000172018,17,2018,17,2018,Sessions ( Spl.),NA,2018-10-08,2018-10-08,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009042018,206900000732018,73,2018,73,2018,Sessions ( Spl.),NA,2018-11-03,2018-11-03,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000842018,206900000062018,6,2018,6,2018,Sessions ( Spl.),NA,2018-07-04,2018-07-04,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006302017,206900000182017,18,2017,18,2017,Sessions ( Spl.),2018-02-13,2017-09-15,2017-09-15,TRANSFER,1
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000322019,206900000032019,3,2019,3,2019,Sessions ( Spl.),NA,2019-01-28,2019-01-28,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010007122018,206900000572018,57,2018,57,2018,Sessions ( Spl.),2018-12-15,2018-08-28,2018-08-28,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010002692018,206900000202018,20,2018,20,2018,Sessions ( Spl.),2018-11-12,2018-04-03,2018-04-03,CONVICTED,11
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001172018,206900000142018,14,2018,14,2018,Sessions ( Spl.),NA,2017-12-06,2018-07-10,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000522018,206900000082018,8,2018,8,2018,Sessions ( Spl.),NA,2018-07-06,2018-07-06,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000392015,206900000212015,21,2015,21,2015,Sessions ( Spl.),NA,2015-07-10,2015-07-10,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030002902019,209200000492019,290,2019,49,2019,PRC Case,NA,2019-03-13,2019-03-16,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030002682019,209200001062019,268,2019,106,2019,PRC Case,NA,2019-03-11,2019-04-26,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009672018,206900000792018,79,2018,79,2018,Sessions ( Spl.),NA,2018-12-01,2018-12-01,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000672016,206900000212016,21,2016,21,2016,Sessions ( Spl.),2017-07-24,2016-07-26,2016-07-26,TRANSFER,1
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001672018,206900000192018,19,2018,19,2018,Sessions ( Spl.),2018-11-30,2018-10-20,2018-10-20,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003612016,206900000162016,16,2016,16,2016,Sessions ( Spl.),2019-04-17,2016-06-10,2016-06-10,ABATED,13
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000962019,206900000132019,13,2019,13,2019,Sessions ( Spl.),2019-03-27,2019-03-13,2019-03-13,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060002092018,206900000232018,23,2018,23,2018,Sessions ( Spl.),NA,2018-12-06,2018-12-06,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010002412016,206900000132016,13,2016,13,2016,Sessions ( Spl.),2019-04-24,2016-06-10,2016-06-10,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003212016,206900000202016,20,2016,20,2016,Sessions ( Spl.),2019-08-22,2016-07-26,2016-07-26,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000142016,206900000032016,3,2016,3,2016,Sessions ( Spl.),NA,2016-02-26,2016-02-26,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001022020,206900000042020,4,2020,4,2020,Sessions ( Spl.),NA,2020-03-13,2020-03-13,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009232018,206900000762018,76,2018,76,2018,Sessions ( Spl.),2019-04-30,2018-11-14,2018-11-14,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006072018,206900000432018,43,2018,43,2018,Sessions ( Spl.),NA,2018-07-19,2018-07-19,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010005872017,206900000142017,14,2017,14,2017,Sessions ( Spl.),2018-11-27,2017-08-28,2017-08-28,Disposed of,30
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000492017,206900000032017,3,2017,3,2017,Sessions ( Spl.),2019-10-25,2017-02-22,2017-02-22,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010002462016,206900000152016,15,2016,15,2016,Sessions ( Spl.),NA,2016-06-10,2016-06-10,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009022018,206900000682018,68,2018,68,2018,Sessions ( Spl.),NA,2018-11-03,2018-11-03,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000112016,206900000192016,19,2016,19,2016,Sessions ( Spl.),2018-05-10,2016-07-19,2016-07-19,TRANSFER,1
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000562017,206900000022017,2,2017,2,2017,Sessions ( Spl.),2019-09-03,2017-01-21,2017-01-21,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006572018,206900000522018,52,2018,52,2018,Sessions ( Spl.),2019-04-26,2018-08-08,2018-08-08,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060004582019,206900000282019,28,2019,28,2019,Sessions ( Spl.),NA,2019-10-04,2019-10-04,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006272018,206900000472018,47,2018,47,2018,Sessions ( Spl.),2018-09-24,2018-07-26,2018-07-26,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010001302018,206900000102018,10,2018,10,2018,Sessions ( Spl.),2018-10-08,2018-02-17,2018-02-17,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000072017,206900000172017,17,2017,17,2017,Sessions ( Spl.),NA,2018-02-15,2018-02-15,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000392018,206900000032018,3,2018,3,2018,Sessions ( Spl.),2019-02-12,2018-01-12,2018-01-12,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000772018,206900000122018,12,2018,12,2018,Sessions ( Spl.),NA,2016-09-30,2016-09-30,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030000922018,209200001162018,116,2018,116,2018,PRC Case,NA,2018-06-22,2018-06-22,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010010562018,206900000392018,39,2018,39,2018,Sessions ( Spl.),NA,2018-09-10,2018-09-10,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000812015,206900000052015,5,2015,5,2015,Sessions ( Spl.),NA,2015-02-06,2015-02-06,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008592018,206900000322018,32,2018,32,2018,Sessions ( Spl.),2019-07-15,2018-06-11,2018-06-11,CONVICTED,11
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000252018,206900000012018,1,2018,1,2018,Sessions ( Spl.),2019-03-28,2018-05-19,2018-05-19,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010001692018,206900000142018,14,2018,14,2018,Sessions ( Spl.),2019-05-14,2018-03-05,2018-03-05,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008802018,206900000662018,66,2018,66,2018,Sessions ( Spl.),2018-10-30,2018-10-30,2018-10-30,TRANSFER,1
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000652018,206900000082018,8,2018,8,2018,Sessions ( Spl.),2019-03-14,2018-01-20,2018-01-20,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000312017,206900000182017,18,2017,18,2017,Sessions ( Spl.),NA,2018-04-24,2018-04-24,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000482017,206900000012017,1,2017,1,2017,Sessions ( Spl.),2019-09-16,2017-01-25,2017-01-25,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060005332019,206900000372019,37,2019,37,2019,Sessions ( Spl.),NA,2019-12-03,2019-12-03,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000982018,206900000092018,9,2018,9,2018,Sessions ( Spl.),NA,2018-07-06,2018-07-06,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004192018,206900000302018,30,2018,30,2018,Sessions ( Spl.),2019-05-31,2018-05-24,2018-05-24,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003782018,206900000252018,25,2018,25,2018,Sessions ( Spl.),2019-05-06,2018-05-09,2018-05-09,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000112018,206900000022018,2,2018,2,2018,Sessions ( Spl.),NA,2018-01-03,2018-01-03,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004002014,206900000042014,4,2014,4,2014,Sessions ( Spl.),NA,2014-08-11,2014-08-11,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000502019,206900000052019,5,2019,5,2019,Sessions ( Spl.),NA,2019-02-06,2019-02-06,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000192014,206900000052014,5,2014,5,2014,Sessions ( Spl.),2018-05-07,2014-08-13,2014-08-13,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004122014,206900000152014,15,2014,15,2014,Sessions ( Spl.),2019-05-20,2014-11-10,2014-11-10,CONVICTED,11
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000822018,206900000112018,11,2018,11,2018,Sessions ( Spl.),NA,2018-05-18,2018-05-18,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004832018,206900000342018,34,2018,34,2018,Sessions ( Spl.),NA,2018-06-22,2018-06-22,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006862018,206900000552018,55,2018,55,2018,Sessions ( Spl.),NA,2018-08-20,2018-08-20,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008762018,206900000672018,67,2018,67,2018,Sessions ( Spl.),NA,2018-10-29,2018-10-29,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000522019,206900000072019,7,2019,7,2019,Sessions ( Spl.),NA,2019-02-06,2019-02-06,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009242018,206900000772018,77,2018,77,2018,Sessions ( Spl.),2019-03-28,2018-11-14,2018-11-14,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000132015,206900000062015,6,2015,6,2015,Sessions ( Spl.),2016-09-07,2015-02-26,2015-02-26,OTHERWISE,2
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006302018,206900000482018,48,2018,48,2018,Sessions ( Spl.),NA,2018-07-26,2018-07-26,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030000912018,209200001372018,137,2018,137,2018,PRC Case,NA,2018-06-26,2018-06-26,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000102018,206900000022018,2,2018,2,2018,Sessions ( Spl.),NA,2018-04-26,2018-04-26,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008112017,206900000322017,32,2017,32,2017,Sessions ( Spl.),2019-08-08,2017-11-23,2017-11-23,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010001312018,206900000112018,11,2018,11,2018,Sessions ( Spl.),2018-11-09,2018-02-17,2018-02-17,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003792018,206900000262018,26,2018,26,2018,Sessions ( Spl.),2019-08-30,2018-05-09,2018-05-09,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004842018,206900000352018,35,2018,35,2018,Sessions ( Spl.),2019-11-06,2018-06-22,2018-06-22,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003562018,206900000232018,23,2018,23,2018,Sessions ( Spl.),2018-09-15,2018-05-04,2018-05-04,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009032018,206900000722018,72,2018,72,2018,Sessions ( Spl.),NA,2018-11-03,2018-11-03,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000732019,206900000112019,11,2019,11,2019,Sessions ( Spl.),NA,2019-02-21,2019-02-21,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010002142018,206900000172018,17,2018,17,2018,Sessions ( Spl.),NA,2018-03-19,2018-03-19,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030001212018,209200000552018,893,2018,55,2018,PRC Case,NA,2018-07-06,2018-07-06,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030001152018,209200001912018,191,2018,191,2018,PRC Case,NA,2018-07-04,2018-07-04,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060005032019,206900000342019,34,2019,34,2019,Sessions ( Spl.),NA,2019-11-13,2019-11-13,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000612018,206900000052018,5,2018,5,2018,Sessions ( Spl.),NA,2018-01-19,2018-01-19,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010007352017,206900000262017,26,2017,26,2017,Sessions ( Spl.),NA,2017-10-31,2017-10-31,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000512019,206900000062019,6,2019,6,2019,Sessions ( Spl.),NA,2019-02-06,2019-02-06,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000302017,206900000222017,22,2017,22,2017,Sessions ( Spl.),NA,2018-04-24,2018-04-24,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006182018,206900000452018,45,2018,45,2018,Sessions ( Spl.),2020-02-04,2018-07-23,2018-07-23,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010005472018,206900000382018,38,2018,38,2018,Sessions ( Spl.),2018-12-21,2018-07-03,2018-07-03,Judgement,34
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000332019,206900000042019,4,2019,4,2019,Sessions ( Spl.),2019-05-06,2019-01-28,2019-01-28,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010001592016,206900000272016,27,2016,27,2016,Sessions ( Spl.),2016-09-26,2016-09-23,2016-09-23,TRANSFER,1
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030000892018,209200001112018,111,2018,111,2018,PRC Case,NA,2018-06-20,2018-06-20,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004852018,206900000362018,36,2018,36,2018,Sessions ( Spl.),NA,2018-06-22,2018-06-22,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010009862018,206900000852018,85,2018,85,2018,Sessions ( Spl.),NA,2018-12-13,2018-12-13,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003342016,206900000012016,1,2016,1,2016,Sessions ( Spl.),NA,2016-02-06,2016-02-06,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060005072019,206900000352019,35,2019,35,2019,Sessions ( Spl.),NA,2019-11-14,2019-11-14,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003992018,206900000282018,28,2018,28,2018,Sessions ( Spl.),NA,2018-05-15,2018-05-15,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010007822018,206900000622018,62,2018,62,2018,Sessions ( Spl.),2019-08-27,2018-09-20,2018-09-20,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010004112018,206900000292018,29,2018,29,2018,Sessions ( Spl.),2018-11-28,2018-05-21,2018-05-21,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010007672017,206900000292017,29,2017,29,2017,Sessions ( Spl.),NA,2017-11-16,2017-11-16,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003762018,206900000242018,24,2018,24,2018,Sessions ( Spl.),2018-12-17,2018-05-07,2018-05-07,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000402015,206900000172015,17,2015,17,2015,Sessions ( Spl.),2018-08-30,2015-04-09,2017-03-16,CONVICTED,11
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003882018,206900000272018,27,2018,27,2018,Sessions ( Spl.),NA,2018-05-11,2018-05-11,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000712015,206900000182015,18,2015,18,2015,Sessions ( Spl.),NA,2015-08-11,2015-08-11,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000162016,206900000242016,24,2016,24,2016,Sessions ( Spl.),NA,2018-04-21,2018-04-21,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008182018,206900000632018,63,2018,63,2018,Sessions ( Spl.),NA,2018-10-01,2018-10-01,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010002932017,206900000082017,8,2017,8,2017,Sessions ( Spl.),2019-11-16,2017-06-05,2017-06-05,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010006602017,206900000212017,21,2017,21,2017,Sessions ( Spl.),2018-12-21,2017-09-22,2017-09-22,Judgement,34
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000352017,206900000142017,14,2017,14,2017,Sessions ( Spl.),2019-12-19,2018-05-03,2018-05-03,ACQUITTED,10
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060000612019,206900000092019,9,2019,9,2019,Sessions ( Spl.),2019-03-07,2019-02-13,2019-02-13,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010010552018,206900000602018,60,2018,60,2018,Sessions ( Spl.),NA,2017-08-02,2017-08-02,NA,0
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030002882019,209200000632019,288,2019,63,2019,PRC Case,NA,2019-03-13,2019-03-27,NA,0
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010003582017,206900000112017,11,2017,11,2017,Sessions ( Spl.),2017-06-21,2017-06-21,2017-06-21,TRANSFER,1
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010008972018,206900000702018,70,2018,70,2018,Sessions ( Spl.),2018-11-15,2018-11-01,2018-11-01,TRANSFER,1
23,Kamrup,6,Assam,2-4,Chief Judicial Magistrate,ASKR03,ASKR030003252019,209200000572019,325,2019,57,2019,PRC Case,NA,2019-03-19,2019-03-19,NA,0
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060001532018,206900000152018,15,2018,15,2018,Sessions ( Spl.),2020-03-05,2018-09-13,2018-09-13,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010005962018,206900000412018,41,2018,41,2018,Sessions ( Spl.),2019-03-20,2018-07-16,2018-07-16,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010000032018,206900000012018,1,2018,1,2018,Sessions ( Spl.),2019-02-18,2018-01-02,2018-01-02,ACQUITTED,10
23,Kamrup,6,Assam,2-2,District and Sessions Judge,ASKR01,ASKR010007202018,206900000592018,59,2018,59,2018,Sessions ( Spl.),2019-10-30,2018-08-29,2018-08-29,CONVICTED,11
23,Kamrup,6,Assam,1,Additional District and Sessions Judge Rangia,ASKR06,ASKR060002182018,206900000242018,24,2018,24,2018,Sessions ( Spl.),NA,2018-12-11,2018-12-11,NA,0
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010003432015,206900000032015,251,2015,3,2015,Sessions ( Spl.),2017-02-20,2015-04-30,2015-05-08,ACQUITTED,10
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010000322020,206900000062020,21,2020,6,2020,Sessions ( Spl.),2020-03-05,2020-01-10,2020-01-10,OTHERWISE,2
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010006872019,206900000772019,430,2019,77,2019,Sessions ( Spl.),2019-11-15,2019-07-29,2019-07-29,OTHERWISE,2
5,Lakhimpur,6,Assam,1,SDJM(M),AS0705,AS07050000262018,209300000142018,215,2018,14,2018,PRC,2018-04-20,2018-04-20,2018-04-20,Committed to District and Session Judge,36
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010004142017,206900000152017,326,2017,15,2017,Sessions ( Spl.),NA,2017-05-22,2017-05-22,NA,0
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010011222016,206900000252016,857,2016,25,2016,Sessions ( Spl.),2017-11-21,2016-10-19,2016-10-19,CONVICTED,11
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010008382019,206900000992019,535,2019,99,2019,Sessions ( Spl.),NA,2019-09-12,2019-09-12,NA,0
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010001332017,206900000052017,104,2017,5,2017,Sessions ( Spl.),2019-10-22,2017-02-18,2017-02-18,Filed,21
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010011102016,206900000242016,846,2016,24,2016,Sessions ( Spl.),2018-09-15,2016-10-13,2016-10-13,ACQUITTED,10
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010006962016,206900000112016,537,2016,11,2016,Sessions ( Spl.),2020-03-05,2016-07-12,2016-07-12,ACQUITTED,10
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010005982018,206900000832018,437,2018,83,2018,Sessions ( Spl.),2018-06-08,2018-05-28,2018-05-28,ACQUITTED,10
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010000242020,206900000042020,16,2020,4,2020,Sessions ( Spl.),2020-03-03,2020-01-07,2020-01-07,OTHERWISE,2
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010010132016,206900000192016,771,2016,19,2016,Sessions ( Spl.),NA,2016-09-20,2016-09-20,NA,0
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010002792017,206900000112017,207,2017,11,2017,Sessions ( Spl.),2019-07-05,2017-04-03,2017-04-03,ACQUITTED,10
5,Lakhimpur,6,Assam,102,Chief Judicial Magistrate,ASLK03,ASLK030007702016,202300004092016,409,2016,409,2016,G R Case ( Warrant ),2016-08-05,2016-02-22,2016-08-05,committed to the sessions judge,49
5,Lakhimpur,6,Assam,102,Chief Judicial Magistrate,ASLK03,ASLK030003772016,202300004872014,0,0   ,487,2014,G R Case ( Warrant ),2016-06-09,2016-03-05,2016-03-05,committed to the sessions judge,49
5,Lakhimpur,6,Assam,102,Chief Judicial Magistrate,ASLK03,ASLK030017022016,202300026012016,2601,2016,2601,2016,G R Case ( Warrant ),2016-11-21,2016-11-21,2016-11-21,Transfer to District and Sessions Judge,50
5,Lakhimpur,6,Assam,102,District and Sessions Judge,ASLK01,ASLK010009092019,206900001072019,579,2019,107,2019,Sessions ( Spl.),2020-03-11,2019-10-09,2019-10-09,OTHERWISE,2
